,code,product_name
9755,16606,kwieciński piekarnia chleb melonowy g 
9756,16608,kwieciński piekarnia chleb orkiszowy g 
9757,16609,kwieciński piekarnia bułka czoskowa szt 
9758,16611,kwieciński piekarnia bułka corn mix szt 
9759,16612,kwieciński piekarnia bułka kukurydziana szt 
9760,16615,olsza krajanka piernikowa kg 
9761,16616,mandarynki ii gatunek kg 
9762,16619,hert chleb wiejski niekrojony g 
9763,16620,hert racuch g 
9764,16621,koneckie salami rogal kg 
9765,16622,sobieraj szynka wiejska kg 
9766,16623,sobieraj boczek zbójnicki kg 
9767,16624,sobieraj kiełbasa żywiecka kg 
9768,16625,sobieraj kiełbasa biała surowa kg 
9769,16626,sobieraj kiełbasa biała delikatesowa kg 
9770,16627,sobieraj pasztet wędzony kg 
9771,16628,sobieraj metka berlińska kg 
9772,16629,sobieraj salceson wianek kg 
9773,16633,masarnia kowal kiełbasa domowa kg 
9774,16634,masarnia kowal smalec z przyprawami g 
9775,16636,różyccy kiełbasa krucha kg 
9776,16637,masarnia krajenka kiełbasa po cygańsku kg 
9777,16638,masarnia krajenka kiełbasa pieczona z kija kg 
9778,16639,grygier ciasto mix kg 
9779,16642,roma piernik świąteczny kg 
9780,16643,sobieraj schab wiejski kg 
9781,16645,hajnówka ser żółty oko na żubra kg 
9782,16648,pabich kostka piernikowa kg 
9783,16649,pabich piernik kajmaczek szt 
9784,16650,mat piek piernik wycinany kg 
9785,16651,macioszek ciastka kruche kg 
9786,16652,macioszek ciasto piernikowe kg 
9787,16653,king karczek pieczony na maśle kg 
9788,16654,king kiełbasa własnego wyrobu kg 
9789,16655,king polędwica myśliwska po cygańsku kg 
9790,16656,pabich krajanka g 
9791,16657,macioszek ciasto drożdzowe kg 
9792,16658,macioszek ciasto drożdżowe kg 
9793,16659,łuków szynka wieprzowa biała extra kg 
9794,16662,chabura polędwica myśliwska po cygańsku kg 
9795,16667,społem szprotawa chleb pszenny g 
9796,16668,społem szprotawa chleb pszenny g 
9797,16678,społem szprotawa bułka żytnia g 
9798,16681,społem szprotawa bagietka g 
9799,16683,społem szprotawa bułka hot dog g 
9800,16684,społem szprotawa bułka hamburger g 
9801,16685,społem szprotawa baton wrocławski g 
9802,16686,społem szprotawa bułka poznańska g 
9803,16688,społem szprotawa chałka z kruszonką g 
9804,16689,społem szprotawa bułka słodka g 
9805,16690,społem szprotawa pączek pychotka g 
9806,16691,społem szprotawa paczek z nadzieniem adwokat g 
9807,16692,społem szprotawa rogal czekoladowy g 
9808,16693,społem szprotawa drożdżówka półfracuska g 
9809,16694,społem szprotawa pizzerka g 
9810,16695,łasuch murzynek mikołaj szt 
9811,16696,bukat metka cebulowa kg 
9812,16698,la petite kostka piernikowa kg 
9813,16699,smak food paszteciki z mięsem kg 
9814,16700,nickal gromadnik suszony albakor kg 
9815,16702,sobieraj kiełbasa polska surowa kg 
9816,16703,paszak szynka z własnego wyrobu pak kg 
9817,16705,laskowski delicja piernikow kg 
9818,16707,aleksandria schab biały kg 
9819,16708,familijna babka o smaku piernikowym kg 
9820,16710,skrzypiec stokrotka g 
9821,16711,bukat szynka chlebowa kg 
9822,16712,limanda kostaka kg 
9823,16713,kwieciński piekarnia omlet szt 
9824,16714,haga kiełbaski śląskie kg 
9825,16715,karp dzwonki mrożone kg 
9826,16717,bell pasztet z jabłkiem kg 
9827,16726,staropolskie wędliny parówki drobiowe hot dog kg 
9828,16728,hert krakowskie kruche kg 
9829,16729,paryż piernik domowy g 
9830,16730,śledź mrożony ze skórą kg 
9831,16731,bąkowski krajanka piernikowa kg 
9832,16732,olewnik kiełbasa krakowska pieczona sucha kg 
9833,16734,elpozo hiszpańska szynka serano kg 
9834,16735,mat piek babka piernikowa g 
9835,16736,mat piek krajanka piernik kg 
9836,16737,mat piek kostka piernikowa kg 
9837,16738,społem szprotawa babka piaskowa kg 
9838,16739,społem szprotawa babka czekoladowa kg 
9839,16740,społem szprotawa placek jogurtowy kg 
9840,16741,społem szprotawa strucel drożdżowy z makiem kg 
9841,16742,społem szprotawa herbatniki gwiazdki kg 
9842,16743,społem szprotawa mini pączki kg 
9843,16744,haga szynka pieczona kg 
9844,16745,anters pzzerka szt 
9845,16746,anters kanapka szt 
9846,16747,anters bułka tarta szt 
9847,16748,anters pączek z budyniem szt 
9848,16749,anters pączek z bitą śmietaną szt 
9849,16750,anters kostka kokosowa szt 
9850,16751,anters kostka orzechowa szt 
9851,16752,anters rafaello szt 
9852,16753,anters tartaletka jabłkowa szt 
9853,16754,anters tartaletka serowa szt 
9854,16755,anters babeczka za świeżymi owocami szt 
9855,16756,anters rurka krucha z nadzieniem szt 
9856,16757,anters ekler fracuski szt 
9857,16758,anters babka piaskowa kg 
9858,16759,anters babka piaskowa w czekoladzie kg 
9859,16760,anters babka marmurkowa kg 
9860,16761,anters sernik klasyczny kg 
9861,16762,anters szarlotka kg 
9862,16763,anters ciasto tortowe z galartką i owocami kg 
9863,16764,anters mini roladka kg 
9864,16765,anters ciastka kruche z cukrem kg 
9865,16767,drobimax pierś królewska kg 
9866,16768,wesoła rodzinka krotoszyńska wędzonka podała ją żonka kg 
9867,16769,chodzież babka cytrynowa g 
9868,16770,anters sernik luksusowy z czekoladą i kruszonką kg 
9869,16771,anters sernik smakosza z brzoskwiną kg 
9870,16772,anters szarlotka luksusowa kg 
9871,16773,anters piernik z powidłami kg 
9872,16774,anters ciasto deserowe kg 
9873,16775,anters ciastka rogaliki z marmoladą kg 
9874,16776,anters gwiazdki z marmoladą kg 
9875,16777,anters bite z makiem nadziewane kg 
9876,16778,anters muszle karbowane kg 
9877,16779,anters ciasto razowe kg 
9878,16780,anters ciasto owsiane kg 
9879,16781,czuchrowski bułka wrocławska g 
9880,16782,czuchrowski bułka poznańska g 
9881,16783,czuchrowski rogal szt 
9882,16784,czuchrowski kwiatek szt 
9883,16785,czuchrowski pączek szt 
9884,16786,czuchrowski cynamonka szt 
9885,16787,czuchrowski drożdżówka szt 
9886,16788,czuchrowski jagodzianka szt 
9887,16789,czuchrowski wieniec szt 
9888,16790,czuchrowski bułka pieprzowa szt 
9889,16791,czuchrowski bułka z ziarnem szt 
9890,16792,roma rolada kg 
9891,16793,roma tort kg 
9892,16800,dorsz z serem gouda kg 
9893,16801,prosiaczek kiełbasa podwawelska pieczona kg 
9894,16802,violo pieczywo naturalne gramatura g 
9895,16803,pomidor czarny kg 
9896,16804,czuchrowski gniazdko szt 
9897,16805,ozimek kaszanka z podrobami kg 
9898,16806,ozimek pasztet drobiowy zapiekany kg 
9899,16807,ozimek metka łososiowa kg 
9900,16809,ozimek kaszanka gryczana kg 
9901,16810,ozimek metka cebulowa kg 
9902,16811,ozimek szynka jak z prl u kg 
9903,16812,ozimek polędwica jak z prl u kg 
9904,16813,ozimek polędwica łososiowa kg 
9905,16815,ozimek biała surowa delikatesowa kg 
9906,16816,ozimek kiszka ziemniaczana kg 
9907,16817,ozimek kielbasa drobiowa na grilla kg 
9908,16818,ozimek kiełbasa drobiowa z filetem kg 
9909,16822,la lorraine ciastko tureckie ser szpinak g 
9910,16823,la lorraine donut z nadzieniem orzechowym g 
9911,16826,anters ciasto jabłecznik kg 
9912,16827,anters ciasto jeżynowa rozkosz kg 
9913,16828,hert piernik długo dojrzewający kg 
9914,16829,koma kapusta z grochem kg 
9915,16830,karp tusza kg 
9916,16832,prosiaczek dziadkowe kabanosy kg 
9917,16833,maxx ekler szt 
9918,16834,maxx chleb chojeński krojony szt 
9919,16835,maxx bułka śniadaniowa duża szt 
9920,16836,czuchrowski chleb śniadaniowy połówka 
9921,16837,maxx chleb dyniowy g 
9922,16838,maxx chleb kresowy szt 
9923,16839,maxx rurka z kremem szt 
9924,16840,maxx sernik czekoladowy kg 
9925,16841,maxx pawełek szt 
9926,16843,mielczarek pasztet zapiekany kg 
9927,16845,mielczarek kiełbasa bydgoska kg 
9928,16846,ozimek kiełbaski śląskie delikatesowe kg 
9929,16847,ozimek schab wędzony kg 
9930,16848,ozimek szynka wędzona kg 
9931,16849,ozimek kaszanka ze szpinakiem i pomidorami kg 
9932,16850,ozimek kaszanka drobiowa biała kg 
9933,16851,ozimek steki z k t na grilla kg 
9934,16852,ozimek boczek prosto z wędzarni kg 
9935,16853,ozimek łopatka z pieca kg 
9936,16854,ozimek sopocka polędwica kg 
9937,16855,ozimek ćwiartka pieczona na ciepło kg 
9938,16856,ozimek kiełbasa tradycyjnie wędzona kg 
9939,16857,olsza zabajone kg 
9940,16858,olsza sernik morelowo kokosowy kg 
9941,16860,ozimek paluszki grillowe kg 
9942,16861,paszko ogórek kiszony kg 
9943,16862,admat pierogi z grzybami leśnymi kg 
9944,16863,paszko kapusta kiszona kg 
9945,16864,paszko kapusta kiszona kg 
9946,16865,paszko kapusta kiszona kg 
9947,16866,woźny jaja a 
9948,16867,moryński miód lipowy akacjowy kg 
9949,16868,moryński miód lipowy akacjowy g 
9950,16869,moryński miód lipowy akacjowy g 
9951,16870,ozimek gołąbki kg 
9952,16871,ozimek boczek wędzony delikatesowy kg 
9953,16873,ozimek kaszanka jęczmienna na grill kg 
9954,16874,ozimek parówki misiaczki kg 
9955,16875,ozimek parówki hot dog z serem kg 
9956,16878,ozimek kotlety mielone wieprzowe kg 
9957,16879,ozimek parówki przedszkolaka g 
9958,16880,ozimek pasztetowa z szynką g 
9959,16881,ozimek karma dla psów champion g 
9960,16882,czuchrowski chleb staropolski szt 
9961,16883,czuchrowski chleb okolicznościowy okrągły szt 
9962,16884,czuchrowski chleb orkiszowy szt 
9963,16885,chuchrowski bułka musli szt 
9964,16886,la lorraine półbagietka g 
9965,16887,czuchrowski croissant szt 
9966,16888,czuchrowski bagietka pita szt 
9967,16889,czuchrowski grzebień z sercem szt 
9968,16890,czuchrowski rurka francuska szt 
9969,16891,czuchrowski chlebek do koszyka szt 
9970,16892,czuchrowski bułka dyniowa szt 
9971,16893,chuchrowski bułka poznańska g 
9972,16894,czuchrowski bułka hot dog szt 
9973,16895,czuchrowski chałka z makiem szt 
9974,16896,czuchrowski chleb wiejski krojony szt 
9975,16897,czuchrowski chleb maz g niekrojony 
9976,16898,czuchrowski chleb maz g krojony 
9977,16899,czuchrowski chleb wiejski krojony szt 
9978,16900,czuchrowski bułka z zieranmi długa szt 
9979,16901,czuchrowski chleb domowy g 
9980,16902,czuchrowski paluch czosnkowy szt 
9981,16903,czuchrowski bułka tarta g 
9982,16904,czuchrowski chleb chojeński krojony szt 
9983,16905,czuchrowski chleb słonecznikowy szt 
9984,16906,czuchrowski chleb razowy szt 
9985,16907,czuchrowski chleb miodowy szt 
9986,16908,czuchrowski chleb malutki ziarno szt 
9987,16909,czuchrowski bułka słonecznikowa szt 
9988,16910,czuchrowski bułka żytnia szt 
9989,16911,czuchrowski chleb dworski szt 
9990,16912,czuchrowski strucla szt 
9991,16913,czuchrowski bułka graham szt 
9992,16914,wesoła rodzinka z żurawiną pasztet pieczony ze smakiem jedzony kg 
9993,16915,wesoła rodzinka szynka maryny dla całej rodziny kg 
9994,16916,czuchrowski bułka czosnek zioła szt 
9995,16917,czuchrowski chleb pełnoziarnisty szt 
9996,16918,czuchrowski bułka rozmaitości szt 
9997,16919,czuchrowski pizzerka szt 
9998,16920,czuchrowski chleb z pokrzywą szt 
9999,16921,czuchrowski placek drożdżowy szt 
10000,16922,czuchrowski chleb owsiany szt 
10001,16923,czuchrowski chleb ryżowy szt 
10002,16924,czuchrowski bułka kukurydziana szt 
10003,16925,czuchrowski bułka sojowa szt 
10004,16926,czuchrowski chleb graham g 
10005,16927,czuchrowski chleb słońce szt 
10006,16928,czuchrowski chleb ziarno szt 
10007,16929,czuchrowski chleb żytni szt 
10008,16930,czuchrowski chleb rozmaitości szt 
10009,16932,czuchrowski chleb do święconki szt 
10010,16933,paszko ogórek małosolny g 
10011,16934,paszko kapusta szatkowana kg 
10012,16935,maxx sero mak kg 
10013,16936,maxx perełki jogurtowe kg 
10014,16937,maxx sernik czekoladowy kg 
10015,16938,maxx rolada owocowa kg 
10016,16939,maxx sernik staropolski kg 
10017,16940,maxx rolada śmietankowa kg 
10018,16941,maxx rolada makowa kg 
10019,16942,maxx rolada truskawkowa kg 
10020,16943,maxx stefanek ciasto kg 
10021,16944,maxx chleb do żurku szt 
10022,16945,maxx chleb do święconki szt 
10023,16946,maxx sernik z brzoskwinią kg 
10024,16947,maxx jabłecznik kg 
10025,16948,maxx mazurek wielkanocny kg 
10026,16949,maxx ciasto truskawkowe kg 
10027,16950,maxx tiramisu kg 
10028,16951,maxx ciasto krówka kg 
10029,16952,czuchrowski mufinka szt 
10030,16953,czuchrowski chleb tostowy szt 
10031,16954,czuchrowski babka czekoladowa g 
10032,16955,ozimek golonka babci gosi g 
10033,16956,ozimek przysmak dziadka rysia g 
10034,16957,ozimek smalec domowy z kielbasą g 
10035,16958,ozimek smalec cioci hani g 
10036,16959,ozimek schab z majerankiem kg 
10037,16960,ozimek flaki gotowane cielęca kg 
10038,16961,ozimek galaretka wieprzowa g 
10039,16962,ozimek galaretka drobiowa g 
10040,16963,czuchrowski babka piaskowa g 
10041,16964,anters jogurtowe z owocami kg 
10042,16966,mieszanka owoców suszonych g 
10043,16967,kier szynka do pieczenia kg 
10044,16968,kier schab do pieczenia kg 
10045,16969,kier karkówka do pieczenia kg 
10046,16970,jbb kiełbasa z beczki kg 
10047,16971,macioszek makowiec z blachy kg 
10048,16972,anters makowiec zawijany kg 
10049,16973,anters słonecznikowe kg 
10050,16974,anters snickers kg 
10051,16978,ozimek boczek wędzony parzony kg 
10052,16979,ozimek pasztet z boczkiem wędzonym pistacjami i żurawiną kg 
10053,16981,ozimek pierogi z mięsem kg 
10054,16982,ozimek pierogi z kapustą i grzybami kg 
10055,16986,pan słonecznik słonecznik z przyprawą g 
10056,16987,borowik kostka kg 
10057,16988,kurka mrożona kg 
10058,16989,podgrzybek kostka kg 
10059,16990,franak polędwica wędzona parzona kg 
10060,16991,konecke salami z pieprzem ziarnistym kg 
10061,16992,la lorraine bułka z dynią i otrębami g 
10062,16993,la lorraine pączek wieloowocowy g 
10063,16994,szim paszteciki z kapustą i grzybami kg 
10064,16995,maratońska babka cytrynowa g 
10065,16996,ita ciasto porzeczkowiec kg 
10066,16997,ita ciato jablecznik z kruszonką kg 
10067,16999,la lorraine bułka dofinka wielozbożowa g 
10068,17000,panix śledżik po staropolsku kg 
10069,17002,maratońska piernik kg 
10070,17003,maratońska makowiec kg 
10071,17004,olsza szarlotka na maśle kg 
10072,17005,olsza szarlotka wigilijna kg 
10073,17006,olsza ciasto miodownik kg 
10074,17007,kacperek makowiec zwijany kg 
10075,17008,la rosse makowiec zwijany kg 
10076,17009,olek makowiec zwijany kg 
10077,17010,tosta makówka kg 
10078,17011,krzeszycka kapusta kiszona kg 
10079,17012,nova seromakowiec kg 
10080,17013,nova makowiec kg 
10081,17014,śmigielscy ciasto korzenne kg 
10082,17015,sendal pasztecik z kapustą i grzybami kg 
10083,17016,gzella szynka z tłuszczykiem z kociewskiej wędzarni kg 
10084,17018,czuchrowski makowiec zawijany szt 
10085,17022,laskowski omlet ze śmietaną szt 
10086,17023,ozimek kiełbasa biała luksusowa g 
10087,17024,gs nowe bułka kukurydziana g 
10088,17026,kozłowski golonka b k peklowana w siatce kg 
10089,17028,wędliniarz kiełbasa pieczona od wędliniarza kg 
10090,17029,sobieraj parówka królewska kg 
10091,17030,anters ciasto pijak kg 
10092,17031,karp wędzony szt 
10093,17032,mlekovita ser szlachecki kg 
10094,17033,mlekovita ser dziurdamer kg 
10095,17034,olsza wafle czekoladowe kg 
10096,17035,krzeszycki ogórek kiszony kg 
10097,17036,anters kruszon kg 
10098,17037,anters czekoladowy duet kg 
10099,17038,tuliszków rogal g 
10100,17039,tuliszków chleb razowy g 
10101,17040,lewandowscy mortadela kg 
10102,17041,lewandowscy smalec wyborowy baton kg 
10103,17042,lewandowscy pasztetowa wędzona kg 
10104,17043,lewandowscy szynka z beczki kg 
10105,17044,tuliszków bułka sezam g 
10106,17045,tuliszków bułka hot dog g 
10107,17046,la lorraine bagietka czosnkowa g 
10108,17047,społem szprotawa bułka tarta g 
10109,17048,anters sernik cygański kg 
10110,17049,anters cappuccino kg 
10111,17050,olsza ciasto duet kg 
10112,17052,tuliszków babka piaskowa g 
10113,17053,tuliszków keks g 
10114,17054,rogowo kiełbasa farmerska kg 
10115,17056,jbb kiełbasa francuska kg 
10116,17057,jbb kiełbasa leśna kg 
10117,17058,karol polędwica drobiowa kg 
10118,17059,sobieraj kiełbasa krakowska parzona kg 
10119,17060,sobieraj pasztet ardeński kg 
10120,17061,anters czarna mamba kg 
10121,17062,anters wiewiórka kg 
10122,17067,ozimek salami bumerang kg 
10123,17076,wama chałka g 
10124,17077,tuliszków chleb krojony g 
10125,17078,peklimar kiełbasa kanapkowa kg 
10126,17079,wama kołacz g 
10127,17080,wama rolada kg 
10128,17081,sobieraj kiełbasa z galaretką kg 
10129,17082,la lorraine cebularz z serem g 
10130,17085,czuchrowski bułka ryżowa szt 
10131,17086,familijna bułka staropolska szt kod 
10132,17088,skrzypiec ciastka mix kg 
10133,17090,prosiaczek kiełbasa surowa metka z szynki kg 
10134,17091,prosiaczek kabanosy góralskie kg 
10135,17092,hajnówka ser typu szwajcar kg 
10136,17094,masarnia krajenka kiełbasa debreczyńska kg 
10137,17096,słomiński schab z pieca kg 
10138,17097,słomiński szynka z czosnkiem kg 
10139,17098,krakus szynka w stylu włoskim kg 
10140,17100,kozłowski kiełbasa z maciejowej wędzarni kg 
10141,17102,ozimek gulasz angielski g 
10142,17103,maxx chleb ig 
10143,17104,sokołów kiełbasa wyborowa kg 
10144,17105,macioszek chleb wiejski prostokąt g 
10145,17106,skrzypiec rogaliki z marmoladą kg 
10146,17108,peklimar nadzianko dla dobrej gospodyni kg 
10147,17109,nova ciasto mix kg 
10148,17110,anters malinowa chmurka kg 
10149,17111,anters ciasto wz kg 
10150,17112,anters ciasto wiśniowe kg 
10151,17113,gaik rolada schabowa kg 
10152,17114,ozimek polędwica drobiowa g 
10153,17115,maxx bułka wyborowa szt 
10154,17117,indykpol pieczeń z indyka z czarnuszką kg 
10155,17118,kier kiełbasa szynkowa kresowa kg 
10156,17119,tuliszków ciasto jabłkowo jogurtowe kg 
10157,17120,koneckie salami z serem kg 
10158,17121,koneckie salami z papryką kg 
10159,17123,ozimek wróbelki kg 
10160,17124,nova kostka mix kg 
10161,17125,nova rogaliki kg 
10162,17126,pabich torcik serduszko szt 
10163,17127,laskowski pałeczki kremowe kg 
10164,17128,ita rurki z kremem kg 
10165,17129,karol polędwica z piersi kurczaka kg 
10166,17131,drobimex rolada z kurcząt kg 
10167,17135,bukat kiełbaski pepperami kg 
10168,17136,komersmag krokiety z kapustą i grzybami kg 
10169,17138,kajmak tort kg 
10170,17139,kajmak ciasto z galaretką szt 
10171,17140,chmarzyński salceson czarny lux kg 
10172,17141,sobierja salceson królewski kg 
10173,17142,frątczak pasztet w słoiku g 
10174,17143,frątczak kiełbasa w słoiku g 
10175,17144,wama tort kg 
